REF_DATE,GEO,DGUID,Type of employees,Overtime,North American Industry Classification System (NAICS),UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2013-02-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,1917.16,A,,,2
2013-03-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,1847.05,A,,,2
2013-04-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,1845.65,A,,,2
2013-05-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,1804.74,A,,,2
2013-06-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,1869.91,A,,,2
2013-07-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,1838.45,A,,,2
2013-08-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,1843.02,A,,,2
2013-09-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,1863.91,A,,,2
2013-10-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,1904.86,A,,,2
2013-11-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,1955.06,A,,,2
2013-12-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,1981.02,A,,,2
2014-01-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2010.37,A,,,2
2014-02-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2014.56,A,,,2
2014-03-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2059.92,A,,,2
2014-04-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2108.78,A,,,2
2014-05-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2076.02,A,,,2
2014-06-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2056.49,A,,,2
2014-07-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2010.85,A,,,2
2014-08-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2098.5,A,,,2
2014-09-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2042.03,A,,,2
2014-10-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2051.86,A,,,2
2014-11-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2075.46,A,,,2
2014-12-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,1975.04,A,,,2
2015-01-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2051.6,A,,,2
2015-02-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2136.7,A,,,2
2015-03-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2088.7,A,,,2
2015-04-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2016.85,A,,,2
2015-05-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,1978.41,A,,,2
2015-06-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,1952.11,A,,,2
2015-07-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,1917.6,A,,,2
2015-08-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,1888.76,A,,,2
2015-09-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,1943.46,A,,,2
2015-10-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,1913.89,A,,,2
2015-11-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,1939.18,A,,,2
2015-12-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,1972.6,A,,,2
2016-01-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2009.38,A,,,2
2016-02-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2101.86,A,,,2
2016-03-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2123.1,A,,,2
2016-04-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2054.69,A,,,2
2016-05-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,1938.75,A,,,2
2016-06-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,1924.93,A,,,2
2016-07-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2040.61,A,,,2
2016-08-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,1988.66,A,,,2
2016-09-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2054.99,A,,,2
2016-10-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2072.7,A,,,2
2016-11-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2081.32,B,,,2
2016-12-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2075.71,A,,,2
2017-01-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,1969.01,A,,,2
2017-02-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2051.18,A,,,2
2017-03-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2078.65,A,,,2
2017-04-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,1966.82,A,,,2
2017-05-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,1939.09,A,,,2
2017-06-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,1943.8,A,,,2
2017-07-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,1980.49,A,,,2
2017-08-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2083.22,A,,,2
2017-09-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2089.42,A,,,2
2017-10-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2006.36,A,,,2
2017-11-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2032.04,A,,,2
2017-12-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2153.57,A,,,2
2018-01-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2066.38,A,,,2
2018-02-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2253.42,A,,,2
2018-03-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2001.72,A,,,2
2018-04-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2096.98,A,,,2
2018-05-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,1981.24,A,,,2
2018-06-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2026.67,A,,,2
2018-07-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2050.73,A,,,2
2018-08-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2019.58,A,,,2
2018-09-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2005.64,A,,,2
2018-10-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2050.33,A,,,2
2018-11-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2082.68,A,,,2
2018-12-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2087.95,A,,,2
2019-01-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2134.73,A,,,2
2019-02-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2207.38,A,,,2
2019-03-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2264.52,A,,,2
2019-04-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2165.38,A,,,2
2019-05-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2221.4,A,,,2
2019-06-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2067.04,A,,,2
2019-07-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2016.5,A,,,2
2019-08-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,1998.69,A,,,2
2019-09-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2055.17,B,,,2
2019-10-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2203,B,,,2
2019-11-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2141.13,B,,,2
2019-12-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2097.32,B,,,2
2020-01-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2214.09,C,,,2
2020-02-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2205.81,B,,,2
2020-03-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2242.17,B,,,2
2020-04-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2147.35,B,,,2
2020-05-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2137.14,B,,,2
2020-06-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2122.9,B,,,2
2020-07-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2054.69,B,,,2
2020-08-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,1999.22,B,,,2
2020-09-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,1984.06,C,,,2
2020-10-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,1951.73,B,,,2
2020-11-01,Canada,2021A000011124,All employees,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Current dollars,75,units,0,v1558669,1.1.1.10,2052.73,B,,,2
